"Date","GDPV","IRL","IRS","GDP","CPIH_YTYPCT","IRCB","UNR","YPH","UNR_us","IRCB_us","CPI_us","Adj.Close","Close","High","Low","Open","Volume","Return","High_minus_Low","Close_minus_Open","SMA_5","SMA_10","SMA_20","WMA_5","WMA_10","WMA_20","Momentum","RSI","Williams_R","Stochastic_K","Stochastic_D","CCI","MACD"
2000-01-27,1928202857142.86,5.52865714285714,3.74823058147282,1452679200000,1.55801186193345,2.71428571428571,8.99785041935708,485061142857.143,4.02092864797631,NA,0.695497131543003,5688.35009765625,5688.35009765625,5727.52978515625,5625.22998046875,5671.64013671875,0,0.00741626644080595,102.2998046875,16.7099609375,5660.869921875,5696.67197265625,5672.98049316406,5658.83795572917,5673.50379083807,5666.3570359003,55.10986328125,52.2533362467661,0.63538393189051,0.470211572452187,0.474763255556033,-26.0757652506492,0.52348517512868
2000-01-28,1928427674725.27,5.5265978021978,3.75615036998888,1452880184615.38,1.5576218381706,2.72252747252747,8.99367026800739,485111340659.341,4.01981824905108,NA,0.695556906163097,5731.0498046875,5731.0498046875,5813.27978515625,5696.08984375,5743.2001953125,0,0.00747848510506657,117.18994140625,-12.150390625,5670.81591796875,5691.03295898438,5661.6169921875,5682.23125,5679.75430575284,5671.88744652158,-56.39013671875,55.5320981106664,0.476808138322468,0.60243339315765,0.527781210934216,73.8232891143871,0.570153569822485
2000-01-31,1929102127472.53,5.52041978021978,3.77990973553707,1453483138461.54,1.55645176688205,2.74725274725275,8.9811298139583,485261934065.934,4.01648705227537,NA,0.695736230023378,5659.81005859375,5659.81005859375,5707.8798828125,5625.72021484375,5677.7900390625,0,-0.0125083928330792,82.15966796875,-17.97998046875,5664.60595703125,5672.73598632813,5648.73898925781,5678.56263020833,5674.07741477273,5671.71535760789,-182.9697265625,49.2612378532064,0.741374339259971,0.38183588582073,0.484826950476856,-36.1025377396072,0.499993488516326
2000-02-01,1929326945054.95,5.51836043956044,3.78782952405313,1453684123076.92,1.5560617431192,2.75549450549451,8.97694966260861,485312131868.132,4.01537665335014,NA,0.695796004643472,5773.419921875,5773.419921875,5798.47021484375,5700.8701171875,5700.8701171875,0,0.0198742792693608,97.60009765625,72.5498046875,5699.78994140625,5682.78295898438,5653.808984375,5714.83395182292,5692.38358487216,5683.58973214286,100.4697265625,57.7210123268584,0.178655764900017,0.69273045346803,0.55899991081547,134.288328403436,0.598871855377592
2000-02-02,1929551762637.36,5.5163010989011,3.79574931256919,1453885107692.31,1.55567171935635,2.76373626373626,8.97276951125892,485362329670.33,4.0142662544249,NA,0.695855779263566,5946.85986328125,5946.85986328125,5956.14013671875,5811.35986328125,5814.259765625,0,0.0295987138069534,144.7802734375,132.60009765625,5759.89794921875,5712.52294921875,5677.16696777344,5797.19059244792,5740.39756747159,5711.49933965774,297.39990234375,67.0421406229208,0.0253580019933103,0.97464199800669,0.68306944576515,231.101029539618,0.911259266113884
2000-02-03,1929776580219.78,5.51424175824176,3.80366910108525,1454086092307.69,1.5552816955935,2.77197802197802,8.96858935990922,485412527472.527,4.01315585549967,NA,0.69591555388366,6149.669921875,6149.669921875,6149.669921875,5979.06005859375,6025.83984375,0,0.0335350829622726,170.60986328125,123.830078125,5852.1619140625,5756.51591796875,5712.14497070313,5927.11458333333,5819.87883522727,5756.49962100074,439.9296875,74.3806765582028,0,1,0.889124150491573,226.986828854259,1.42353964484092
2000-02-04,1930001397802.2,5.51218241758242,3.81158888960131,1454287076923.08,1.55489167183065,2.78021978021978,8.96440920855953,485462725274.725,4.01204545657443,NA,0.695975328503754,6275.72021484375,6275.72021484375,6312.419921875,6192.85986328125,6197.39990234375,0,0.0202898445673376,119.56005859375,78.3203125,5961.09599609375,5815.95595703125,5748.95048828125,6068.30068359375,5914.27961647727,5810.17345377604,594.400390625,77.7950572789439,0.0508130246192454,0.949186975380755,0.974609657795815,181.019828924674,1.97463084956857
2000-02-07,1930675850549.45,5.5060043956044,3.8353482551495,1454890030769.23,1.5537216005421,2.80494505494505,8.95186875451045,485613318681.319,4.00871425979873,NA,0.696154652364035,6203.580078125,6203.580078125,6336.68017578125,6203.580078125,6276.47021484375,0,-0.0115616963485654,133.10009765625,-72.89013671875,6069.85,5867.22797851563,5776.82348632812,6149.1287109375,5984.75672940341,5853.47150995164,512.72021484375,71.7171005454968,0.178296409138092,0.821703590861908,0.923630188747554,121.61262393651,2.27882848387784
2000-02-08,1930900668131.87,5.50394505494506,3.84326804366556,1455091015384.62,1.55333157677925,2.81318681318681,8.94768860316075,485663516483.516,4.00760386087349,NA,0.696214426984129,6297.66015625,6297.66015625,6396.39013671875,6232.9501953125,6252.31005859375,0,0.0150516032831747,163.43994140625,45.35009765625,6174.698046875,5937.24399414062,5811.01149902344,6225.0654296875,6063.01712535511,5903.07500232515,700.16015625,74.5933776862587,0.126995302657933,0.877539686240831,0.882810084161164,106.271023366486,2.6126938666025
2000-02-09,1931125485714.29,5.50188571428571,3.85118783218162,1.455292e+12,1.5529415530164,2.82142857142857,8.94350845181106,485713714285.714,4.00649346194825,NA,0.696274201604223,6271.60009765625,6271.60009765625,6396.97021484375,6240.06982421875,6390.7900390625,0,-0.00414663956483948,156.900390625,-119.18994140625,6239.64609375,5999.77202148437,5845.46650390625,6257.36611328125,6123.80914417614,5946.94058314732,625.2802734375,72.3294771878134,0.162451187074666,0.844608240378569,0.847950505827103,83.0119150924721,2.80449311829627
2000-02-10,1931350303296.7,5.49982637362637,3.85910762069768,1455492984615.38,1.55255152925355,2.82967032967033,8.93932830046137,485763912087.912,4.00538306302302,NA,0.696333976224317,6207.52001953125,6207.52001953125,6250.72021484375,6168.66015625,6212.56005859375,0,-0.0102700576249835,82.06005859375,-5.0400390625,6251.21611328125,6051.68901367187,5874.18049316406,6246.657421875,6161.58150745739,5981.4218703497,519.169921875,66.7911204480662,0.245640447730956,0.765183283938349,0.82911040351925,47.2499279365983,2.83460575648575
2000-02-11,1931575120879.12,5.49776703296703,3.86702740921375,1455693969230.77,1.5521615054907,2.83791208791209,8.93514814911167,485814109890.11,4.00427266409778,NA,0.69639375084441,6287.009765625,6287.009765625,6324.06005859375,6148.47021484375,6263.43994140625,0,0.0127240992537947,175.58984375,23.56982421875,6253.4740234375,6107.28500976562,5899.158984375,6258.58863932292,6204.36709872159,6020.73894391741,555.9599609375,69.9613557365858,0.142574326377634,0.863707970637773,0.824499831651564,51.9754086549852,2.92845863385527
2000-02-14,1932249573626.37,5.49158901098901,3.89078677476193,1456296923076.92,1.55099143420215,2.86263736263736,8.92260769506259,485964703296.703,4.00094146732208,NA,0.696573074704692,6268.31982421875,6268.31982421875,6270.60009765625,6191.759765625,6241.91015625,0,-0.00297721458888702,78.84033203125,26.40966796875,6266.42197265625,6168.13598632812,5920.43598632813,6263.53723958333,6233.64615589489,6055.89711914063,608.509765625,68.258995424012,0.184815935320455,0.834641780131985,0.821177678236036,39.6102778284365,2.94156860500783
2000-02-15,1932474391208.79,5.48952967032967,3.89870656327799,1456497907692.31,1.5506014104393,2.87087912087912,8.9184275437129,486014901098.901,3.99983106839684,NA,0.696632849324786,6092.6298828125,6092.6298828125,6330.009765625,6076.85986328125,6286.009765625,0,-0.0284285233496949,253.14990234375,-193.3798828125,6225.41591796875,6200.05698242187,5941.41997070312,6205.60654296875,6219.9177734375,6072.29653785342,319.2099609375,54.4265104196141,0.519697664529362,0.60564407753378,0.767997942767846,-25.0215886152896,2.68744692491627
2000-02-16,1932699208791.21,5.48747032967033,3.90662635179406,1456698892307.69,1.55021138667645,2.87912087912088,8.9142473923632,486065098901.099,3.99872066947161,NA,0.696692623944879,6046.27001953125,6046.27001953125,6178.06982421875,5997.77001953125,6160.419921875,0,-0.00763826855025593,180.2998046875,-114.14990234375,6180.34990234375,6209.99799804688,5961.26047363281,6145.89124348958,6191.95650745739,6082.28225678943,99.41015625,51.3741374561423,0.839176052717671,0.545283377228525,0.66185641163143,-147.161758014353,2.39713497541876
2000-02-17,1932924026373.63,5.48541098901099,3.91454614031012,1456899876923.08,1.5498213629136,2.88736263736264,8.91006724101351,486115296703.297,3.99761027054637,NA,0.696752398564973,6154.9599609375,6154.9599609375,6222.8701171875,6027.22021484375,6040,0,0.017816698271996,195.64990234375,114.9599609375,6169.837890625,6210.52700195313,5983.52145996094,6137.4279296875,6181.94959161932,6100.72982700893,5.2900390625,57.5725283186811,0.606237814379827,0.686210367706645,0.612379274156317,-95.8462114007571,2.28476145575274
2000-02-18,1933148843956.04,5.48335164835165,3.92246592882618,1457100861538.46,1.54943133915075,2.8956043956044,8.90588708966382,486165494505.495,3.99649987162114,NA,0.696812173185067,6062.72021484375,6062.72021484375,6184,6044.22021484375,6166.1201171875,0,-0.015099674785478,139.77978515625,-103.39990234375,6124.97998046875,6189.22700195313,6002.59147949219,6101.72203776042,6155.0756303267,6108.2725655692,-213,51.3949491959223,0.837299189541588,0.519824805189066,0.583772850041412,-103.908765796541,2.04980385543905
2000-02-21,1933823296703.3,5.47717362637363,3.94622529437437,1457703815384.62,1.5482612678622,2.92032967032967,8.89334663561473,486316087912.088,3.99316867484543,NA,0.696991497045348,5967.27978515625,5967.27978515625,5994.0400390625,5928.0400390625,5979.1298828125,0,-0.0158674035136476,66,-11.85009765625,6064.77197265625,6165.59697265625,6016.41247558594,6049.15530598958,6114.72159090909,6104.90954706101,-236.30029296875,45.7510892223486,0.916320705895338,0.266251990694805,0.490762387863505,-160.408198919772,1.71730268719921
2000-02-22,1934048114285.71,5.47511428571429,3.95414508289043,1457904800000,1.54787124409935,2.92857142857143,8.88916648426504,486366285714.286,3.9920582759202,NA,0.697051271665442,5963.31005859375,5963.31005859375,6066.10986328125,5920.60986328125,5986.85009765625,0,-0.000665470318063034,145.5,-23.5400390625,6038.9080078125,6132.16196289062,6034.70297851562,6015.33466796875,6077.94215198864,6099.85217401414,-334.35009765625,45.5200719631827,0.910361567304164,0.0896384326958361,0.291905076193236,-115.193891553961,1.43195467376696
2000-02-23,1934272931868.13,5.47305494505494,3.96206487140649,1458105784615.38,1.5474812203365,2.93681318681319,8.88498633291535,486416483516.484,3.99094787699496,NA,0.697111046285536,6031.25,6031.25,6064.2099609375,5992.02001953125,6038.85986328125,0,0.011328580235034,72.18994140625,-7.60986328125,6035.90400390625,6108.126953125,6053.94948730469,6012.78199869792,6059.59452237216,6099.52331891741,-240.35009765625,50.2929771428414,0.729750456496563,0.232261430565834,0.196050617985492,-66.7968119573308,1.2816204615397
2000-02-24,1934497749450.55,5.4709956043956,3.96998465992255,1458306769230.77,1.54709119657365,2.94505494505495,8.88080618156565,486466681318.681,3.98983747806973,NA,0.69717082090563,6078.77978515625,6078.77978515625,6177.58984375,6069.509765625,6106.31982421875,0,0.00784969650045525,108.080078125,-27.5400390625,6020.66796875,6095.2529296875,6073.47097167969,6027.07392578125,6054.25867365057,6101.88810918899,-128.740234375,53.4621830870704,0.613654226663216,0.332038385134678,0.217979416132116,2.87116085801034,1.21189990051052
2000-02-25,1934722567032.97,5.46893626373626,3.97790444843861,1458507753846.15,1.5467011728108,2.9532967032967,8.87662603021596,486516879120.879,3.98872707914449,NA,0.697230595525724,6188.64013671875,6188.64013671875,6202.52978515625,6122.7099609375,6171.56982421875,0,0.0179113928347749,79.81982421875,17.0703125,6045.851953125,6085.41596679688,6096.35048828125,6083.0646484375,6071.23816583807,6112.85660109747,-98.36962890625,60.0102618377526,0.345309385998705,0.562662850840418,0.37565422218031,72.8522490129307,1.28781446938329
2000-02-28,1935397019780.22,5.46275824175824,4.0016638139868,1459110707692.31,1.54553110152225,2.97802197802198,8.86408557616688,486667472527.473,3.98539588236878,NA,0.697409919386005,6102.72998046875,6102.72998046875,6229.60009765625,6031.68994140625,6181.0498046875,0,-0.0139791665945253,197.91015625,-78.31982421875,6072.9419921875,6068.85698242187,6118.496484375,6102.02399088542,6074.38616832386,6113.46417178199,-165.58984375,53.4728984370402,0.555153491378745,0.382315859391176,0.425672365122091,41.8218212781934,1.21932298723104
2000-02-29,1935621837362.64,5.4606989010989,4.00958360250286,1459311692307.69,1.5451410777594,2.98626373626374,8.85990542481718,486717670329.67,3.98428548344355,NA,0.697469694006099,6190.9599609375,6190.9599609375,6264.25,6146.85009765625,6167.0400390625,0,0.0143539483689935,117.39990234375,23.919921875,6118.47197265625,6078.68999023437,6139.37348632813,6141.36331380208,6096.58670987216,6120.36545526414,98.330078125,58.6171970829466,0.213275549714042,0.660357015496433,0.535111908576009,123.253486918256,1.26727167816767
2000-03-01,1935846654945.05,5.45863956043956,4.01750339101892,1459512676923.08,1.54475105399655,2.99450549450549,8.85572527346749,486767868131.868,3.98317508451831,NA,0.697529468626193,6256.31982421875,6256.31982421875,6283.60009765625,6184.509765625,6272.1298828125,0,0.0105019675185416,99.09033203125,-15.81005859375,6163.4859375,6099.69497070313,6154.846484375,6187.31259765625,6128.88304332386,6131.50320172991,210.0498046875,62.0691523925252,0.075154290264782,0.820004985383761,0.620892620090457,130.694651604457,1.3751318014777
2000-03-02,1936071472527.47,5.45658021978022,4.02542317953498,1459713661538.46,1.5443610302337,3.00274725274725,8.8515451221178,486818065934.066,3.98206468559308,NA,0.697589243246287,6477.5498046875,6477.5498046875,6479.43017578125,6276.33984375,6319.22998046875,0,0.0347501975661213,203.09033203125,158.31982421875,6243.23994140625,6131.95395507812,6171.24047851562,6292.00055338542,6197.58392223011,6162.23685128348,322.58984375,71.1270396814543,0.00336489395909351,0.996635106040906,0.825665702307033,187.960093019143,1.72964362437513
2000-03-03,1936296290109.89,5.45452087912088,4.03334296805105,1459914646153.85,1.54397100647085,3.01098901098901,8.8473649707681,486868263736.264,3.98095428666784,NA,0.69764901786638,6514.10986328125,6514.10986328125,6555.8701171875,6432.740234375,6448.33984375,0,0.00562825012940585,123.1298828125,65.77001953125,6308.33388671875,6177.09291992188,6183.1599609375,6382.29052734375,6267.06681463068,6194.89107840402,451.3896484375,72.3398938889838,0.0657372370606597,0.93426276293934,0.916967618121336,165.117446490967,2.03052805639863
2000-03-06,1936970742857.14,5.44834285714286,4.05710233359923,1460517600000,1.5428009351823,3.03571428571429,8.83482451671902,487018857142.857,3.97762308989214,NA,0.697828341726662,6545.97998046875,6545.97998046875,6590.35009765625,6529.3701171875,6554.9501953125,0,0.00488054536074632,60.97998046875,-8.97021484375,6396.98388671875,6234.96293945312,6200.27995605469,6461.50589192708,6334.13718927557,6229.44536597842,578.7001953125,73.4212915509844,0.0662497411834696,0.93375025881653,0.954882709265592,138.09498055878,2.27984044924421
2000-03-07,1937195560439.56,5.44628351648352,4.06502212211529,1460718584615.38,1.54241091141945,3.04395604395604,8.83064436536933,487069054945.055,3.9765126909669,NA,0.697888116346756,6441.85009765625,6441.85009765625,6589.18017578125,6437.0400390625,6507.259765625,0,-0.0160353366862937,152.14013671875,-65.40966796875,6447.1619140625,6282.81694335937,6207.489453125,6476.46129557292,6371.75303622159,6252.45204613095,478.5400390625,64.2956687784915,0.248190765313617,0.778272242911343,0.882095088222404,83.4165291600765,2.31386846027097
2000-03-08,1937420378021.98,5.44422417582418,4.07294191063136,1460919569230.77,1.5420208876566,3.0521978021978,8.82646421401963,487119252747.253,3.97540229204167,NA,0.69794789096685,6344.97021484375,6344.97021484375,6439.06005859375,6333.4599609375,6366.830078125,0,-0.0151533742201108,105.60009765625,-21.85986328125,6464.8919921875,6314.18896484375,6211.15795898438,6442.39739583333,6383.05363103693,6265.54545200893,313.72021484375,56.9751525937712,0.43922925246649,0.633619319523953,0.781880607083942,24.7897796388631,2.1904044916877
2000-03-09,1937645195604.4,5.44216483516484,4.08086169914742,1461120553846.15,1.54163086389375,3.06043956043956,8.82228406266994,487169450549.451,3.97429189311643,NA,0.698007665586943,6423.43017578125,6423.43017578125,6447.72998046875,6359.41015625,6429.33984375,0,0.0122898634267227,88.31982421875,-5.90966796875,6454.06806640625,6348.65400390625,6221.95346679687,6428.57679036458,6402.9156693892,6285.76185360863,344.650390625,60.973592183957,0.298786158288875,0.750769158984798,0.720886907140031,31.9577218781995,2.1675997832217
2000-03-10,1937870013186.81,5.44010549450549,4.08878148766348,1461321538461.54,1.5412408401309,3.06868131868132,8.81810391132024,487219648351.648,3.9731814941912,NA,0.698067440207037,6510.27978515625,6510.27978515625,6561.33984375,6465.0498046875,6543.18994140625,0,0.0134301627375459,96.2900390625,-32.91015625,6453.30205078125,6380.81796875,6233.11696777344,6447.31402994792,6432.30217507102,6313.22150297619,321.6396484375,64.976768242211,0.14332561863275,0.880445718518432,0.754944732342394,73.8530973911574,2.23352615886618
2000-03-13,1938544465934.07,5.43392747252747,4.11254085321166,1461924492307.69,1.54007076884235,3.09340659340659,8.80556345727116,487370241758.242,3.96985029741549,NA,0.698246764067319,6336.93017578125,6336.93017578125,6483.81005859375,6254.3798828125,6477.47021484375,0,-0.0269879812643756,229.43017578125,-140.5400390625,6411.49208984375,6404.23798828125,6236.54748535156,6408.52340494792,6424.32257634943,6323.10847516741,234.2001953125,52.9347457947928,0.57140906848929,0.5764546508022,0.735889842768476,-34.86156993087,2.04079026335038
2000-03-14,1938769283516.48,5.43186813186813,4.12046064172773,1462125476923.08,1.5396807450795,3.10164835164835,8.80138330592147,487420439560.44,3.96873989849026,NA,0.698306538687412,6350.35009765625,6350.35009765625,6376.81005859375,6271.58984375,6331.22021484375,0,0.0021154930908174,105.22021484375,19.1298828125,6393.19208984375,6420.17700195312,6249.43349609375,6388.14274088542,6414.52477805398,6333.94681919643,159.39013671875,53.6732580299253,0.591365571772496,0.570400721592538,0.67576703030439,-74.2270496633297,1.8834320560527
2000-03-15,1938994101098.9,5.42980879120879,4.12838043024379,1462326461538.46,1.53929072131665,3.10989010989011,8.79720315457178,487470637362.637,3.96762949956502,NA,0.698366313307506,6188.93994140625,6188.93994140625,6249.66015625,6144.06982421875,6242.7900390625,0,-0.0257461262507271,105.59033203125,-53.85009765625,6361.98603515625,6413.43901367187,6256.5669921875,6320.05869140625,6372.48167613636,6328.18552827381,-67.3798828125,44.3691143771697,0.899457538551087,0.281477027206556,0.476110799867098,-181.578809312326,1.53538158690694
